,animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_status,animal_remark,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,cDate,shelter_address,shelter_tel,year,month,day,animal_Variety_converted,animal_area,animal_shelter
5453,99056,AAAIG1080521002,3,59,新北市八里區公立動物之家,狗,混種狗,M,MEDIUM,黑色,,F,F,小坪頂,OPEN,,2019-05-21,2999-12-31,2019/05/21,2019/05/21,新北市八里區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/5506495d-3094-473a-bb76-1962c949d8ab_org.jpg,2019/05/21,新北市八里區長坑里6鄰長坑道路36號,02-26194428,2019,05,21,米克斯,新北市,新北市八里區公立動物之家
5454,65914,XAAAG1071002001,23,81,連江縣流浪犬收容中心,狗,混種狗,M,SMALL,黃白色,,F,F,南竿鄉珠螺村,OPEN,,2018-09-18,2999-12-31,2018/12/04,2018/09/14,連江縣流浪犬收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/aba0ffb4-415f-434b-abf0-d4abe29b363c_org.jpg,2018/12/04,連江縣南竿鄉復興村223號,0836-25003,2018,09,14,米克斯,連江縣,連江縣流浪犬收容中心
5455,84636,CAAAG1080219010,6,61,桃園市動物保護教育園區,狗,混種狗,M,SMALL,黑色,CHILD,F,F,坑口里山菓路２１７巷,OPEN,,2019-02-19,2999-12-31,2020/10/04,2019/02/19,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/5d305530-d0f4-49af-96b2-234131d7e604_org.JPG,2020/10/04,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2019,02,19,米克斯,桃園縣,桃園市動物保護教育園區
5456,48311,HAAAG1070510034,12,70,南投縣公立動物收容所,狗,混種狗,F,MEDIUM,黑色,,T,F,南投縣竹山鎮紫南宮,OPEN,,2018-05-17,2999-12-31,2020/03/12,2018/05/10,南投縣公立動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/c597c5c7-5103-4bb3-9ee7-ca2343026fa2_org.JPG,2020/03/12,南投縣南投市嶺興路36-1號,049-2225440,2018,05,10,米克斯,南投縣,南投縣公立動物收容所
5457,113957,HAAAG1080819033,12,70,南投縣公立動物收容所,狗,混種狗,F,MEDIUM,黃色,,T,F,南投縣集集鎮,OPEN,,2019-08-20,2999-12-31,2020/03/12,2019/08/19,南投縣公立動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/de8fdb0d-d9ff-469b-959f-16b3edeacdfb_org.JPG,2020/03/12,南投縣南投市嶺興路36-1號,049-2225440,2019,08,19,米克斯,南投縣,南投縣公立動物收容所
5458,69928,CAAAG1071030009,6,61,桃園市動物保護教育園區,狗,混種狗,F,MEDIUM,黑色,ADULT,F,F,動保園區,OPEN,,2018-11-08,2999-12-31,2019/11/25,2018/10/30,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/d060d21f-ab4d-4c7a-8a1a-e776fcbf61ed_org.JPG,2019/11/25,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2018,10,30,米克斯,桃園縣,桃園市動物保護教育園區
5459,77121,W071219-01,16,73,臺南市動物之家灣裡站,狗,混種狗,F,MEDIUM,虎斑色,,F,F,公學路,OPEN,,2019-04-02,2999-12-31,2021/12/17,2018/12/19,臺南市動物之家灣裡站,https://asms.coa.gov.tw/amlapp/upload/pic/9289d8f2-3763-47dc-80f9-7a93aa4b1acc_org.jpg,2021/12/17,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439,2018,12,19,米克斯,臺南市,臺南市動物之家灣裡站
5460,63267,107-E104D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,SMALL,黑色,,T,F,虎尾鎮同心公園,OPEN,,2018-09-07,2999-12-31,2021/05/28,2018/09/10,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/effdeb16-5629-48f4-a107-7aa2d4864696_org.jpg,2021/05/28,雲林縣斗六市雲林路二段517號,05-5523300,2018,09,10,米克斯,雲林縣,雲林縣流浪動物收容所
5461,106360,108-H116D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,SMALL,黑色,,T,F,西螺鎮社口路,OPEN,,2019-06-28,2999-12-31,2019/07/11,2019/06/28,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/1c376fcf-6b4d-4074-9f28-744fc0874288_org.jpg,2019/07/11,雲林縣斗六市雲林路二段517號,05-5523300,2019,06,28,米克斯,雲林縣,雲林縣流浪動物收容所
5462,96866,XAAAG1080507003,23,81,連江縣流浪犬收容中心,狗,混種狗,F,BIG,黑色,,F,F,東引,OPEN,健康,2019-04-16,2999-12-31,2020/06/09,2019/04/16,連江縣流浪犬收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/fbf84a99-cb04-4a7c-9388-19530729c1f1_org.jpg,2020/06/09,連江縣南竿鄉復興村223號,0836-25003,2019,04,16,米克斯,連江縣,連江縣流浪犬收容中心
5463,47950,107-K057D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,MEDIUM,黑色,,T,F,土庫鎮林森路,OPEN,,2018-05-04,2999-12-31,2021/10/31,2018/05/04,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/cf5f6167-00de-4b5c-bcb6-ebcd8c04304c_org.jpg,2021/10/31,雲林縣斗六市雲林路二段517號,05-5523300,2018,05,04,米克斯,雲林縣,雲林縣流浪動物收容所
5464,105192,AAAIG1080621001,3,59,新北市八里區公立動物之家,狗,混種狗,F,SMALL,黑色,,F,F,中正路,OPEN,已通報晶片協尋，暫不開放,2019-08-27,2999-12-31,2019/08/27,2019/06/21,新北市八里區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/7de21c5e-b71d-4777-ac71-1238063be69e_org.jpg,2019/08/27,新北市八里區長坑里6鄰長坑道路36號,02-26194428,2019,06,21,米克斯,新北市,新北市八里區公立動物之家
5465,91200,AAAEG1080329005,3,53,新北市中和區公立動物之家,狗,混種狗,M,MEDIUM,黑黃色,ADULT,F,F,永和區仁愛路(仁愛公園),OPEN,後腳受傷,,2999-12-31,2019/03/29,2019/03/29,新北市中和區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/22abd4c2-b62f-4b7d-96ba-d5c2e11d41b3_org.jpg,2019/03/29,新北市中和區興南路三段100號,02-86685547,2019,03,29,米克斯,新北市,新北市中和區公立動物之家
5466,84333,AAAEG1080216004,3,53,新北市中和區公立動物之家,狗,混種狗,F,MEDIUM,黑色,CHILD,F,F,中和區,OPEN,,2019-02-16,2999-12-31,2019/02/16,2019/02/16,新北市中和區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/9843b7c4-b77d-448b-aea1-5786a86fac7a_org.jpg,2019/02/16,新北市中和區興南路三段100號,02-86685547,2019,02,16,米克斯,新北市,新北市中和區公立動物之家
5467,69929,CAAAG1071030010,6,61,桃園市動物保護教育園區,狗,混種狗,F,MEDIUM,黑色,ADULT,F,F,動保園區,OPEN,,2018-11-08,2999-12-31,2019/11/25,2018/10/30,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/e51ca652-7346-4458-8e44-ab8c0ab2391d_org.JPG,2019/11/25,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2018,10,30,米克斯,桃園縣,桃園市動物保護教育園區
5468,69927,CAAAG1071030008,6,61,桃園市動物保護教育園區,狗,混種狗,F,MEDIUM,黑色,ADULT,F,F,動保園區,OPEN,,2018-11-08,2999-12-31,2019/11/25,2018/10/30,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/a62c403a-21e0-48ca-868e-f4ce7b0621e9_org.JPG,2019/11/25,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2018,10,30,米克斯,桃園縣,桃園市動物保護教育園區
5469,106443,1080625D06,22,82,金門縣動物收容中心,狗,混種狗,F,MEDIUM,黑色,ADULT,F,F,金寧鄉安美村沙崗,OPEN,,2019-06-25,2999-12-31,2019/06/30,2019/06/25,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/028e9e0e-4e29-4d74-aba7-e3ac733c8554_org.jpg,2019/06/30,金門縣金湖鎮裕民農莊20號,082-336625,2019,06,25,米克斯,金門縣,金門縣動物收容中心
5470,75736,CAAAG1071206024,6,61,桃園市動物保護教育園區,狗,混種狗,M,MEDIUM,黑色,,F,F,民權路古華飯店旁光明公園,OPEN,,2018-12-15,2999-12-31,2021/09/15,2018/12/06,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/068b65bf-8c1c-4cd4-9688-87d785fdfebd_org.JPG,2021/09/15,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2018,12,06,米克斯,桃園縣,桃園市動物保護教育園區
5471,60744,1070813D03,22,82,金門縣動物收容中心,狗,混種狗,M,SMALL,棕黑色,CHILD,F,F,清潔隊,OPEN,,2018-08-13,2999-12-31,2019/04/08,2018/08/13,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/bd8ead8e-3b53-43b6-a63e-548036652822_org.JPG,2019/04/08,金門縣金湖鎮裕民農莊20號,082-336625,2018,08,13,米克斯,金門縣,金門縣動物收容中心
5472,55430,S070705-02,16,74,臺南市動物之家善化站,狗,混種狗,F,MEDIUM,黃色,ADULT,F,F, ,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,2018-07-05,2999-12-31,2018/07/06,2018/07/05,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/594e781f-e04b-4637-8205-27d264bd5657_org.jpg,2018/07/06,臺南市善化區昌隆里東勢寮1~19號,06-5832399,2018,07,05,米克斯,臺南市,臺南市動物之家善化站
5473,55414,AAAIG1070706001,3,59,新北市八里區公立動物之家,狗,混種狗,N,MEDIUM,黑色,,F,F,仁愛路39巷1號,OPEN,107/7/5 狂犬病疫苗 900138001026739,2018-11-20,2999-12-31,2018/11/20,2018/07/06,新北市八里區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/20a4923c-7ba6-4778-bfc6-9a2a28af74a0_org.jpg,2018/11/20,新北市八里區長坑里6鄰長坑道路36號,02-26194428,2018,07,06,米克斯,新北市,新北市八里區公立動物之家
5474,55210,XAAAG1070705005,23,81,連江縣流浪犬收容中心,狗,混種狗,F,MEDIUM,黃色,,F,F,莒光鄉,OPEN,,2018-06-21,2999-12-31,2019/02/13,2018/06/21,連江縣流浪犬收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/af2e44ff-674e-425c-81bd-ac20e2e7311e_org.jpg,2019/02/13,連江縣南竿鄉復興村223號,0836-25003,2018,06,21,米克斯,連江縣,連江縣流浪犬收容中心
5475,55205,XAAAG1070705003,23,81,連江縣流浪犬收容中心,狗,混種狗,M,MEDIUM,黑色,,F,F,南竿鄉,OPEN,,2018-01-01,2999-12-31,2018/07/05,2018/06/11,連江縣流浪犬收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/f8b2a209-e389-4c1c-9bde-ee5a5e0617cc_org.jpg,2018/07/05,連江縣南竿鄉復興村223號,0836-25003,2018,06,11,米克斯,連江縣,連江縣流浪犬收容中心
5476,110589,S080723-06,16,74,臺南市動物之家善化站,狗,混種狗,F,MEDIUM,黑色,,T,F, ,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,2019-07-23,2999-12-31,2021/09/11,2019/07/23,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/4fa2046f-5fb6-46c6-bbde-8c1787997eda_org.jpg,2021/09/11,臺南市善化區昌隆里東勢寮1~19號,06-5832399,2019,07,23,米克斯,臺南市,臺南市動物之家善化站
5477,110414,S080722-02,16,74,臺南市動物之家善化站,狗,混種狗,M,MEDIUM,白色,,F,F, ,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,2019-07-22,2999-12-31,2019/07/23,2019/07/22,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/2f7a6c7c-a844-4c3f-94d0-c20f3263c761_org.jpg,2019/07/23,臺南市善化區昌隆里東勢寮1~19號,06-5832399,2019,07,22,米克斯,臺南市,臺南市動物之家善化站
5478,70204,HAAAG1071101163,12,70,南投縣公立動物收容所,狗,混種狗,M,MEDIUM,虎斑色,,T,F,南投縣國姓鄉,OPEN,,2019-02-19,2999-12-31,2020/04/14,2018/11/01,南投縣公立動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/584282c2-d72a-4197-8963-6b9e085c7fe1_org.JPG,2020/04/14,南投縣南投市嶺興路36-1號,049-2225440,2018,11,01,米克斯,南投縣,南投縣公立動物收容所
5479,45870,AAAEG1070420001,3,53,新北市中和區公立動物之家,狗,混種狗,M,MEDIUM,黑黃色,CHILD,F,F,莒光路口,OPEN,小兇緊張,2018-04-20,2999-12-31,2018/04/20,2018/04/20,新北市中和區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/96cf9cd9-0433-456d-81a8-f95292ec0512_org.jpg,2018/04/20,新北市中和區興南路三段100號,02-86685547,2018,04,20,米克斯,新北市,新北市中和區公立動物之家
5480,99052,S080520-08,16,74,臺南市動物之家善化站,狗,,F,SMALL,黑色,,F,F, ,OPEN,,2019-05-20,2999-12-31,2019/05/21,2019/05/20,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/87f33a9b-56c8-4d5b-bdf3-57edc1576509_org.jpg,2019/05/21,臺南市善化區昌隆里東勢寮1~19號,06-5832399,2019,05,20,米克斯,臺南市,臺南市動物之家善化站
5481,48215,AAAGG1070510011,3,56,新北市瑞芳區公立動物之家,狗,混種狗,F,MEDIUM,黑色,,T,F,水源里山子邊,OPEN,105/11/2八合一 狂犬病 ,2021-04-29,2999-12-31,2021/04/29,2018/05/10,新北市瑞芳區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/e17657d3-b3f2-46fb-b963-70a01ccdace9_org.jpg,2021/04/29,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481,2018,05,10,米克斯,新北市,新北市瑞芳區公立動物之家
5482,106355,108-H112D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,SMALL,黑色,,T,F,斗六市長安路,OPEN,,2019-06-28,2999-12-31,2019/07/11,2019/06/28,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/c4644ca1-bfd5-4557-8ca3-94491aeb9c39_org.jpg,2019/07/11,雲林縣斗六市雲林路二段517號,05-5523300,2019,06,28,米克斯,雲林縣,雲林縣流浪動物收容所
5483,48237,AAAGG1070510024,3,56,新北市瑞芳區公立動物之家,狗,混種狗,M,MEDIUM,黃白色,,T,F,淡海路,OPEN,2/5傷口縫合 結紮,2018-02-14,2999-12-31,2021/04/28,2018/05/10,新北市瑞芳區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/7ff52101-59ad-4ebf-bcff-c6da3b50998f_org.jpg,2021/04/28,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481,2018,05,10,米克斯,新北市,新北市瑞芳區公立動物之家
5484,48222,AAAEG1070510006,3,53,新北市中和區公立動物之家,狗,混種狗,F,MEDIUM,黑色,,T,F,中和區,OPEN,,2018-05-10,2999-12-31,2018/05/10,2018/05/10,新北市中和區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/c363baea-ee37-4318-8b8a-323151f544c1_org.jpg,2018/05/10,新北市中和區興南路三段100號,02-86685547,2018,05,10,米克斯,新北市,新北市中和區公立動物之家
5485,48220,AAAGG1070510015,3,56,新北市瑞芳區公立動物之家,狗,混種狗,F,MEDIUM,黑色,,T,F,小忠寮,OPEN,106/8/17體內外驅蟲 五合一、狂犬病疫苗、107/2/26 結紮,2017-08-17,2999-12-31,2021/04/29,2018/05/10,新北市瑞芳區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/6d2b04e2-f4fa-4335-b1e8-6f7fb6ea948d_org.jpg,2021/04/29,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481,2018,05,10,米克斯,新北市,新北市瑞芳區公立動物之家
5486,48207,AAAGG1070510005,3,56,新北市瑞芳區公立動物之家,狗,混種狗,F,MEDIUM,黃白色,,T,F,中港大排,OPEN,105/6/13 八合一 狂犬病疫苗 106/6/6 五合一  狂犬病疫苗107/2/26 結紮,2018-02-27,2999-12-31,2021/04/30,2018/05/10,新北市瑞芳區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/583d2d32-c359-4558-ac7e-48b1b5326680_org.jpg,2021/04/30,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481,2018,05,10,米克斯,新北市,新北市瑞芳區公立動物之家
5487,43091,HAAAG1070402588,12,70,南投縣公立動物收容所,狗,混種狗,M,MEDIUM,黑色,ADULT,T,F,南投縣南投市,OPEN,,2018-04-09,2999-12-31,2020/03/06,2018/04/02,南投縣公立動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/5ddfea90-6c35-4760-99b8-4ccf34bbd1b7_org.JPG,2020/03/06,南投縣南投市嶺興路36-1號,049-2225440,2018,04,02,米克斯,南投縣,南投縣公立動物收容所
5488,92409,XAAAG1080409001,23,81,連江縣流浪犬收容中心,狗,混種狗,M,MEDIUM,花白色,,F,F,莒光,OPEN,,2019-03-27,2999-12-31,2019/04/09,2019/03/27,連江縣流浪犬收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/a4de1523-fa87-474a-9f8b-847eb09f0d1b_org.jpg,2019/04/09,連江縣南竿鄉復興村223號,0836-25003,2019,03,27,米克斯,連江縣,連江縣流浪犬收容中心
5489,92310,1080408D01,22,82,金門縣動物收容中心,狗,,M,BIG,棕黑色,ADULT,T,F,金城鎮金水里前水頭,OPEN,,2019-04-08,2999-12-31,2019/04/10,2019/04/08,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/8a711990-3152-4cfc-8765-8cbb2530aef5_org.jpg,2019/04/10,金門縣金湖鎮裕民農莊20號,082-336625,2019,04,08,米克斯,金門縣,金門縣動物收容中心
5490,92041,CAAAG1080408001,6,61,桃園市動物保護教育園區,狗,混種狗,M,MEDIUM,黑色,,F,F,富岡里中正路,OPEN,,2019-04-11,2999-12-31,2019/11/26,2019/04/08,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/f13d7a06-8eda-42b0-a3d9-bbc03e3bf452_org.JPG,2019/11/26,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2019,04,08,米克斯,桃園縣,桃園市動物保護教育園區
5491,91923,AAAGG1080405003,3,56,新北市瑞芳區公立動物之家,狗,,N,SMALL,黑色,ADULT,F,F,八斗子,OPEN,,2019-05-08,2999-12-31,2019/05/08,2019/04/05,新北市瑞芳區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/39b39bbe-5a8e-4e77-ae2b-e0cd61916405_org.JPG,2019/05/08,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481,2019,04,05,米克斯,新北市,新北市瑞芳區公立動物之家
5492,92795,1080412D01,22,82,金門縣動物收容中心,狗,混種狗,F,BIG,黑色,ADULT,F,F,金湖鎮山外里山外郊區,OPEN,,2019-04-12,2999-12-31,2019/04/12,2019/04/12,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/924eefe0-1659-4a39-9a31-566a2726d126_org.jpg,2019/04/12,金門縣金湖鎮裕民農莊20號,082-336625,2019,04,12,米克斯,金門縣,金門縣動物收容中心
5493,84637,CAAAG1080219011,6,61,桃園市動物保護教育園區,狗,混種狗,M,SMALL,黑色,CHILD,F,F,坑口里山菓路２１７巷,OPEN,,2019-02-19,2999-12-31,2021/01/10,2019/02/19,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/9f1b4a60-9f75-44e0-85fe-72e81f103e8b_org.JPG,2021/01/10,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2019,02,19,米克斯,桃園縣,桃園市動物保護教育園區
5494,44392,CAAAG1070417018,6,61,桃園市動物保護教育園區,狗,混種狗,M,MEDIUM,黃色,ADULT,F,F,龍岡里龍門街218巷,OPEN,,2018-04-17,2999-12-31,2020/03/06,2018/04/17,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/7ddd75e7-66ea-42ce-b046-063b22923bef_org.JPG,2020/03/06,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2018,04,17,米克斯,桃園縣,桃園市動物保護教育園區
5495,44233,107-E057D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,SMALL,黃色,,T,F,虎尾鎮虎尾糖廠,OPEN,,2018-04-13,2999-12-31,2022/02/10,2018/04/13,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/a904a5c2-9ff3-4dfd-9d13-65f0eac5bf02_org.jpg,2022/02/10,雲林縣斗六市雲林路二段517號,05-5523300,2018,04,13,米克斯,雲林縣,雲林縣流浪動物收容所
5496,39896,NAAAG1070321003,20,80,臺東縣動物收容中心,狗,混種狗,F,MEDIUM,黑色,ADULT,T,F,卑南鄉溫泉村,OPEN,,2018-03-21,2999-12-31,2020/12/28,2018/03/21,臺東縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/3a935136-1e78-44c4-986c-76114db83884_org.JPG,2020/12/28,臺東縣臺東市中華路4段999巷600號,089-362011,2018,03,21,米克斯,臺東縣,臺東縣動物收容中心
5497,39744,HAAAG1070320665,12,70,南投縣公立動物收容所,狗,混種狗,M,SMALL,黑黃色,,T,F,南投縣名間鄉,OPEN,,2018-03-20,2999-12-31,2021/06/21,2018/03/20,南投縣公立動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/37a18d99-4474-4aaa-b603-8ce89f862a1c_org.JPG,2021/06/21,南投縣南投市嶺興路36-1號,049-2225440,2018,03,20,米克斯,南投縣,南投縣公立動物收容所
5498,95755,108-H077D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,MEDIUM,黑色,,T,F,二崙鄉安平路,OPEN,,2019-04-26,2999-12-31,2019/05/08,2019/04/26,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/8f95e654-c00e-43ef-9654-9b7ca85d09ce_org.jpg,2019/05/08,雲林縣斗六市雲林路二段517號,05-5523300,2019,04,26,米克斯,雲林縣,雲林縣流浪動物收容所
5499,75469,XAAAG1071205006,23,81,連江縣流浪犬收容中心,狗,混種狗,F,SMALL,黑色,,T,F,南竿鄉,OPEN,,2018-11-26,2999-12-31,2019/01/04,2018/11/26,連江縣流浪犬收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/ec9729ff-c414-4ce0-ba38-f6089e3d852a_org.jpg,2019/01/04,連江縣南竿鄉復興村223號,0836-25003,2018,11,26,米克斯,連江縣,連江縣流浪犬收容中心
5500,71064,S071107-09,16,74,臺南市動物之家善化站,狗,混種狗,F,SMALL,黑黃色,CHILD,F,F, ,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,2018-11-07,2999-12-31,2018/11/10,2018/11/07,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/3fc710e7-48b6-4a11-a43d-dd918af3b6d6_org.JPG,2018/11/10,臺南市善化區昌隆里東勢寮1~19號,06-5832399,2018,11,07,米克斯,臺南市,臺南市動物之家善化站
5501,43161,XAAAG1070404001,23,81,連江縣流浪犬收容中心,狗,混種狗,F,MEDIUM,黑黃色,,F,F,莒光鄉,OPEN,,2018-01-01,2999-12-31,2018/07/05,2018/03/19,連江縣流浪犬收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/837018ce-b531-48ce-9da6-0f2e8c0102a2_org.jpg,2018/07/05,連江縣南竿鄉復興村223號,0836-25003,2018,03,19,米克斯,連江縣,連江縣流浪犬收容中心
5502,47523,CAAAG1070504003,6,61,桃園市動物保護教育園區,狗,混種狗,F,SMALL,黑色,,F,F,大信里興豐路,OPEN,,2018-05-04,2999-12-31,2021/03/22,2018/05/04,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/209dcb6b-27d1-4b2e-aaf5-f6658d1d6eff_org.JPG,2021/03/22,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2018,05,04,米克斯,桃園縣,桃園市動物保護教育園區
5503,69931,CAAAG1071030012,6,61,桃園市動物保護教育園區,狗,混種狗,F,MEDIUM,黑色,ADULT,F,F,動保園區,OPEN,,2018-11-08,2999-12-31,2019/11/25,2018/10/30,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/879ea8fa-b4d7-4cd7-a46c-93d7671495b2_org.JPG,2019/11/25,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2018,10,30,米克斯,桃園縣,桃園市動物保護教育園區
5504,97257,CAAAG1080508020,6,61,桃園市動物保護教育園區,狗,混種狗,F,SMALL,黑色,,F,F,中山南路８００巷,OPEN,,2019-05-09,2999-12-31,2021/02/08,2019/05/08,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/cab8f529-0c4b-43c1-a07e-ce2f64b6f0c4_org.JPG,2021/02/08,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2019,05,08,米克斯,桃園縣,桃園市動物保護教育園區
5505,75930,CAAAG1071209003,6,61,桃園市動物保護教育園區,狗,混種狗,F,MEDIUM,黑色,ADULT,F,F,新江路218巷,OPEN,,2018-12-09,2999-12-31,2019/11/26,2018/12/09,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/0a0cd327-f03a-4527-8ebb-1c06c15c8e8b_org.JPG,2019/11/26,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2018,12,09,米克斯,桃園縣,桃園市動物保護教育園區
5506,84186,108-H046D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,MEDIUM,黑黃色,,T,F,斗六市棒球場,OPEN,,2019-02-15,2999-12-31,2019/02/27,2019/02/15,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/f5323a43-1993-4a7f-87d7-b56c6c34e6ea_org.JPG,2019/02/27,雲林縣斗六市雲林路二段517號,05-5523300,2019,02,15,米克斯,雲林縣,雲林縣流浪動物收容所
5507,69932,CAAAG1071030013,6,61,桃園市動物保護教育園區,狗,混種狗,F,MEDIUM,黑色,ADULT,F,F,動保園區,OPEN,,2018-11-08,2999-12-31,2020/09/29,2018/10/30,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/c9c2c8b7-34b6-4002-8579-6af55c24b711_org.JPG,2020/09/29,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2018,10,30,米克斯,桃園縣,桃園市動物保護教育園區
5508,57983,107-H074D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,BIG,黑色,,T,F,西螺鎮東南夜市,OPEN,,2018-07-20,2999-12-31,2021/09/23,2018/07/20,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/710df533-2ab0-4e07-9430-f85fdec7fba9_org.JPG,2021/09/23,雲林縣斗六市雲林路二段517號,05-5523300,2018,07,20,米克斯,雲林縣,雲林縣流浪動物收容所
5509,113131,DAAAG1080813005,7,63,新竹縣公立動物收容所,狗,混種狗,N,MEDIUM,黑黃色,,F,F,光明路,OPEN,(已由民間人士代養),2019-08-13,2999-12-31,2021/08/26,2019/08/13,新竹縣公立動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/e81a8a3f-40e9-4716-91e4-054c89db70f4_org.JPG,2021/08/26,新竹縣竹北市縣政五街192號,03-5519548,2019,08,13,米克斯,新竹縣,新竹縣動物收容所
